,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
608,CHEMBL5182008,O=C(Cn1sc2cccc(C(F)(F)F)c2c1=O)Nc1ccccc1,active,352.337,3.720500000000002,1.0,4.0,6.649364391741045
609,CHEMBL5187129,O=C(Cn1sc2ccc(C(F)(F)F)cc2c1=O)Nc1ccccc1,active,352.337,3.7205000000000013,1.0,4.0,6.405939098729582
610,CHEMBL5191848,O=C(Cn1sc2cc(C(F)(F)F)ccc2c1=O)Nc1ccccc1,active,352.337,3.720500000000002,1.0,4.0,6.2806521372073405
612,CHEMBL5175153,Nc1ccc2sn(CC(=O)Nc3ccccc3)c(=O)c2c1,active,299.35500000000013,2.2839,2.0,5.0,6.380906669373258
613,CHEMBL5191706,Nc1ccc2c(=O)n(CC(=O)Nc3ccccc3)sc2c1,active,299.3550000000001,2.2839,2.0,5.0,6.353498249968388
614,CHEMBL5187806,Nc1cccc2c(=O)n(CC(=O)Nc3ccccc3)sc12,inactive,299.355,2.2839,2.0,5.0,4.95951633579373
615,CHEMBL5179454,O=c1c2ccccc2sn1Cc1ccco1,active,231.27599999999998,2.704300000000001,0.0,4.0,6.309803919971486
617,CHEMBL1241028,O=C1CC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,inactive,283.925,4.0693,0.0,2.0,3.8601209135987635
618,CHEMBL5172191,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1,inactive,394.3760000000001,-0.5465800000000003,5.0,9.0,4.410050398674292
619,CHEMBL5187969,COc1cc(C)c2c(=O)cc(C[C@@H](C)O)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,inactive,556.5640000000003,1.5181199999999992,5.0,11.0,3.9020489290058498
622,CHEMBL5190048,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc3ccccc3c2)[C@@H](O)[C@H]1O,active,456.48400000000015,0.1593999999999992,4.0,10.0,7.214670164989233
623,CHEMBL5172911,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc3cccnc3c2)[C@@H](O)[C@H]1O,active,457.47200000000015,-0.445600000000001,4.0,11.0,7.161150909262744
624,CHEMBL5193934,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc3nc(Cl)ccc3c2)[C@@H](O)[C@H]1O,active,491.9170000000002,0.20779999999999965,4.0,11.0,6.356547323513812
625,CHEMBL5178276,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc3ccccc3c2)[C@@H](O)[C@H]1O,active,498.5210000000002,0.5355999999999987,4.0,10.0,7.318758762624412
626,CHEMBL5198248,Nc1ncnn2c([C@@H]3O[C@H](CNS(=O)(=O)c4ccc5ccccc5c4)[C@@H](O)[C@H]3O)ccc12,active,455.4960000000001,0.6048999999999989,4.0,9.0,7.031517051446065
627,CHEMBL1214186,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,active,381.39300000000003,-2.062799999999997,6.0,11.0,6.585026652029182
628,CHEMBL5171211,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CCl)cc12,active,515.0100000000002,2.2361000000000004,3.0,5.0,7.0
629,CHEMBL5181744,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COC(=O)c3c(Cl)cccc3Cl)cc12,active,669.5620000000002,4.161100000000002,3.0,7.0,7.0
630,CHEMBL5184431,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,active,463.5380000000002,1.9517799999999998,3.0,5.0,7.0
631,CHEMBL5178854,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,active,466.5380000000002,1.6271000000000002,3.0,5.0,7.0
632,CHEMBL5175257,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C(=O)NC3CCCCC3)cc12,active,591.709,2.4462,4.0,6.0,7.0
633,CHEMBL5184551,COc1cccc2[nH]c(C(=O)N3C[C@@H]4CCC[C@@H]4[C@H]3C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,active,496.56400000000025,0.9896000000000011,4.0,6.0,7.0
634,CHEMBL5188495,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)c3cc4c(OC(F)F)cccc4[nH]3)C[C@@H]21,active,499.51800000000014,2.40048,3.0,5.0,7.0
635,CHEMBL5192978,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCCN1C(=O)c1cc2c(OC(F)F)cccc2[nH]1,active,459.45300000000015,1.9084799999999988,3.0,5.0,6.0
636,CHEMBL5178656,CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,445.56400000000036,0.5547800000000027,3.0,5.0,7.0
637,CHEMBL5188869,CCC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,459.59100000000035,0.9448800000000024,3.0,5.0,7.0
638,CHEMBL5170545,CC(C)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,473.61800000000034,1.1908800000000028,3.0,5.0,7.0
639,CHEMBL5202626,CC(C)(C)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,487.6450000000004,1.5809800000000025,3.0,5.0,7.0
640,CHEMBL5200445,CC(C)(C)[C@H](NC(=O)C1CCCCC1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,active,513.6830000000002,2.115180000000001,3.0,5.0,7.0
641,CHEMBL5173561,CC(C)(C)[C@H](NC(=O)Cc1ccccc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,active,521.6620000000004,1.7775800000000017,3.0,5.0,7.0
644,CHEMBL5206532,O=C(NCc1cccs1)[C@@H]1CN(C(=O)CCl)CCN1c1ccc(Cl)c(Cl)c1,active,446.78700000000015,3.6273000000000026,1.0,4.0,6.7447274948966935
645,CHEMBL5180502,O=C(NCc1cccs1)[C@@H]1CN(C(=O)CBr)CCN1c1ccc(Cl)c(Cl)c1,active,491.23800000000017,3.783400000000003,1.0,4.0,6.508638306165727
647,CHEMBL5173274,[2H][C@](C(=O)N[C@@H](C)c1ccc(F)cc1)(c1cccnc1)N(C(=O)C(C)=O)c1ccc2c(c1)oc1ccccc12,active,510.5431017780003,5.6608000000000045,1.0,5.0,8.096910013008056
648,CHEMBL2311694,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,inactive,433.5520000000002,5.274900000000005,1.0,4.0,4.96018944585165
649,CHEMBL5206685,Cl.O=C1C=C(Nc2ccccc2N2CCNCC2)C2=NS(=O)(=O)c3cccc1c32,active,430.9170000000002,2.2016999999999998,2.0,6.0,6.920818753952375
650,CHEMBL5188743,CC1=NC2C(=O)C(Nc3ccc(C)cc3)=CC(=O)C2S1,active,286.356,2.34502,1.0,5.0,6.4089353929735005
651,CHEMBL5197203,COC(=O)/C=C/C(=O)NNC(=O)/C=C/c1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,active,471.5130000000002,3.220600000000001,3.0,5.0,7.026872146400302
652,CHEMBL5206501,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,501.5860000000002,6.607100000000006,1.0,4.0,6.698970004336019
653,CHEMBL5207542,C[C@H](NC(=O)C(c1cnccn1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,502.5740000000002,6.002100000000005,1.0,5.0,6.552841968657781
654,CHEMBL5178131,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C2CCCCC2)cc1)c1ccccc1,active,507.63400000000036,6.987800000000007,1.0,4.0,6.292429823902063
655,CHEMBL5169554,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2cccs2)cc1)c1ccccc1,active,507.6150000000002,6.668600000000006,1.0,5.0,6.251811972993799
656,CHEMBL5186431,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,501.5860000000002,6.607100000000006,1.0,4.0,6.180456064458132
657,CHEMBL5201613,C[C@H](NC(=O)C(c1cnccn1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,502.5780000000002,5.132200000000004,2.0,5.0,6.173925197299173
658,CHEMBL5172431,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccno1)c1ccc(C2CCCCC2)cc1)c1ccccc1,active,508.62200000000036,6.382800000000007,1.0,5.0,6.0915149811213505
659,CHEMBL5189062,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1)c1ccccc1,active,490.56300000000016,5.730800000000006,1.0,5.0,6.026872146400302
660,CHEMBL5208393,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,501.59000000000015,5.737200000000005,2.0,4.0,6.017728766960431
683,CHEMBL5176329,O=C(NC1CC1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,inactive,437.49900000000014,5.008300000000004,1.0,4.0,4.917573699139228
684,CHEMBL5179427,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCc2ccccc2)c2cccnc2)cc1,inactive,467.56900000000013,5.676600000000005,1.0,4.0,4.878112014896319
685,CHEMBL5207030,CC(C)(C)CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,inactive,489.6600000000003,6.691200000000007,1.0,4.0,4.698970004336019
686,CHEMBL5189716,Cc1cccc(C)c1NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,inactive,481.5960000000003,6.615740000000007,1.0,4.0,4.698970004336019
687,CHEMBL5178977,Cc1ccc(S(=O)(=O)CNC(=O)C(c2cccnc2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)cc1,inactive,545.6610000000003,5.216220000000005,1.0,6.0,4.698970004336019
688,CHEMBL2311738,CC(C)(C)NC(=O)C(c1c[nH]cn1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,inactive,422.5290000000002,4.603000000000004,2.0,4.0,4.698970004336019
689,CHEMBL3605708,CC(C)(C)NC(=O)C(c1cncnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,inactive,434.5400000000002,4.669900000000005,1.0,5.0,4.698970004336019
690,CHEMBL5170981,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(OC(C)(C)C)cc1)c1ccccc1,inactive,497.59500000000025,6.117400000000006,1.0,5.0,4.659952682338607
691,CHEMBL5195155,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Cc2ccccc2)cc1)c1ccccc1,inactive,515.6130000000003,6.530900000000006,1.0,4.0,4.454692883534176
692,CHEMBL5191806,C[C@H](NC(=O)[C@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1)c1ccccc1,inactive,501.5860000000002,6.607100000000006,1.0,4.0,4.698970004336019
693,CHEMBL5179259,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C(C)(C)C)cc12,active,570.6870000000002,2.8805000000000014,4.0,7.0,7.193141970481182
694,CHEMBL5194822,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C(C)(C)C#N)cc12,active,581.6700000000002,2.3841800000000006,4.0,8.0,7.6595558851598815
695,CHEMBL5198667,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C(C)(C)C(F)(F)F)cc12,active,624.6570000000004,3.422900000000001,4.0,7.0,7.698970004336019
696,CHEMBL5206120,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C3(C)OCCCO3)cc12,active,614.6960000000001,1.9875000000000014,4.0,9.0,7.903089986991944
697,CHEMBL5190213,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C3(C(F)(F)F)CCCCC3)cc12,active,664.7220000000001,4.347200000000002,4.0,7.0,7.06398920428479
698,CHEMBL5193390,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3ccccc3)cc12,active,590.6770000000004,3.148200000000002,4.0,7.0,7.197226274708024
699,CHEMBL5191464,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(Cl)cccc3Cl)cc12,active,659.5670000000002,4.455000000000003,4.0,7.0,8.193820026016112
700,CHEMBL5191092,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cccc3C(F)(F)F)cc12,active,726.6710000000005,5.185800000000004,4.0,7.0,9.0
701,CHEMBL5187784,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3ccccn3)cc12,active,591.6650000000003,2.5432000000000006,4.0,8.0,6.901356274182943
702,CHEMBL5190876,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3cccnc3)cc12,active,591.6650000000003,2.5432000000000006,4.0,8.0,8.397940008672037
703,CHEMBL5192585,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3ccncc3)cc12,active,591.6650000000003,2.5432000000000006,4.0,8.0,7.482804102050026
704,CHEMBL5191060,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)cc(C)nc3C)cc12,active,633.7460000000001,3.468460000000002,4.0,8.0,7.721246399047171
705,CHEMBL5173658,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cc(C)nc3C)cc12,active,687.7160000000002,4.178840000000002,4.0,8.0,7.853871964321762
706,CHEMBL5171263,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)nc(C)nc3C)cc12,active,634.734,2.8634600000000017,4.0,9.0,7.655607726314889
707,CHEMBL5195086,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)nn(C)c3C)cc12,active,622.7230000000001,2.498540000000001,4.0,9.0,7.14569395819892
709,CHEMBL5189954,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cc(C)nc3C)cc12,active,673.6890000000003,3.7887400000000016,4.0,8.0,7.769551078621726
710,CHEMBL5200032,CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(C)c21,inactive,359.4250000000002,4.632420000000004,1.0,4.0,4.213603538627695
711,CHEMBL5200159,CCc1ccc(O)c2c1C(COC(C)=O)Cc1c(-c3ccccn3)cccc1-2,inactive,373.452,4.886400000000004,1.0,4.0,4.480697150764572
712,CHEMBL5206974,CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(C(C)C)c21,inactive,387.4790000000002,5.447400000000005,1.0,4.0,4.5307672574933875
715,CHEMBL5175215,CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(-c3ccc(C#N)cc3)c21,inactive,446.50600000000026,5.862680000000005,1.0,5.0,4.713992877920526
716,CHEMBL5200309,CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(Cc3ccccc3)c21,inactive,435.52300000000025,5.914800000000006,1.0,4.0,4.9434762759209
717,CHEMBL5170998,CC(=O)OCC1Cc2c(-c3ccccn3)ccc(C)c2-c2c(O)ccc(C)c21,inactive,373.45200000000017,4.940840000000005,1.0,4.0,4.0
718,CHEMBL5176202,COc1ccc(-c2ccccn2)c2c1-c1c(O)ccc(C)c1C(COC(C)=O)C2,inactive,389.45100000000025,4.641020000000005,1.0,5.0,4.0
719,CHEMBL5205597,CC(=O)OCC1Cc2c(-c3ccccn3)ccc(F)c2-c2c(O)ccc(C)c21,inactive,377.4150000000002,4.771520000000005,1.0,4.0,4.0
720,CHEMBL5205858,CC(=O)OCC1Cc2c(-c3ccccn3)ccc(Cl)c2-c2c(O)ccc(C)c21,inactive,393.8700000000002,5.285820000000005,1.0,4.0,4.067627717852086
721,CHEMBL5178260,CC(=O)OCC1Cc2c(-c3ccccn3)ccc(Br)c2-c2c(O)ccc(C)c21,inactive,438.3210000000002,5.394920000000005,1.0,4.0,4.0
722,CHEMBL5185504,CC(=O)OCC1Cc2c(-c3ccccn3)cc(C)cc2-c2c(O)ccc(C)c21,inactive,373.45200000000017,4.940840000000005,1.0,4.0,4.239050048589102
723,CHEMBL5199771,CC(=O)OCC1Cc2c(ccc(C)c2-c2ccccn2)-c2c(O)ccc(C)c21,inactive,373.45200000000017,4.940840000000005,1.0,4.0,4.269137007953506
724,CHEMBL5204406,CC(=O)OCC1Cc2c(-c3ncccc3C)cccc2-c2c(O)ccc(C)c21,inactive,373.45200000000017,4.940840000000005,1.0,4.0,4.229810977264007
725,CHEMBL5186504,CC(=O)OCC1Cc2c(-c3cc(C)ccn3)cccc2-c2c(O)ccc(C)c21,inactive,373.45200000000017,4.940840000000005,1.0,4.0,4.1664704182413566
727,CHEMBL5193737,CC(=O)OCC1Cc2c(-c3ccc(F)cn3)cccc2-c2c(O)ccc(C)c21,inactive,377.4150000000002,4.771520000000005,1.0,4.0,4.175223537524454
728,CHEMBL5174450,CC(=O)OCC1Cc2c(-c3ccc(Cl)cn3)cccc2-c2c(O)ccc(C)c21,inactive,393.8700000000002,5.285820000000005,1.0,4.0,4.44648105985103
729,CHEMBL5208242,CC(=O)OCC1Cc2c(-c3ccc(Br)cn3)cccc2-c2c(O)ccc(C)c21,inactive,438.3210000000002,5.394920000000004,1.0,4.0,4.732828271596986
730,CHEMBL5191100,CC(=O)OCC1Cc2c(cccc2-c2nccc3ccccc23)-c2c(O)ccc(C)c21,inactive,409.4850000000002,5.785620000000005,1.0,4.0,4.848630149752539
731,CHEMBL5209023,CC(=O)OCC1Cc2c(-c3cc4ccccc4cn3)cccc2-c2c(O)ccc(C)c21,inactive,409.4850000000002,5.785620000000005,1.0,4.0,4.921905849593589
732,CHEMBL5207257,CC(=O)OCC1Cc2c(-c3ccc4ccccc4n3)cccc2-c2c(O)ccc(C)c21,inactive,409.4850000000002,5.785620000000005,1.0,4.0,4.85949195696182
733,CHEMBL5171129,CC(=O)OCC1Cc2c(-c3ncccn3)cccc2-c2c(O)ccc(C)c21,inactive,360.4130000000002,4.027420000000004,1.0,5.0,4.0
734,CHEMBL5170377,CC(=O)OCC1Cc2c(-c3ccncn3)cccc2-c2c(O)ccc(C)c21,inactive,360.4130000000002,4.027420000000004,1.0,5.0,4.0
735,CHEMBL5181569,CC(=O)OCC1Cc2c(cccc2-n2cccn2)-c2c(O)ccc(C)c21,inactive,348.40200000000016,3.756120000000003,1.0,5.0,4.0
736,CHEMBL5174506,CC(=O)OCC1Cc2c(cccc2-c2ncnc3c2ncn3CC2CC2)-c2c(O)ccc(C)c21,inactive,454.5300000000003,4.787120000000006,1.0,7.0,4.0
737,CHEMBL5186196,C=CCn1cnc2c(-c3cccc4c3CC(COC(C)=O)c3c(C)ccc(O)c3-4)ncnc21,inactive,440.50300000000016,4.563120000000005,1.0,7.0,4.0
742,CHEMBL5177686,CC(=O)OCC1Cc2c(-c3cc(C#N)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,inactive,525.4020000000002,6.625180000000006,1.0,5.0,4.988852639224203
744,CHEMBL5170370,CCNc1ccnc(-c2cccc3c2CC(COC(C)=O)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)c1,inactive,543.4610000000001,7.185300000000006,2.0,5.0,5.0
745,CHEMBL5179506,CC(=O)OCC1Cc2c(-c3cc(N4CCCC4)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,inactive,569.4990000000001,7.353700000000007,1.0,5.0,4.949620243738543
760,CHEMBL5171088,Cc1ccc(-c2cccc3c2CC(CO)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)nc1,inactive,472.38200000000006,6.491120000000007,2.0,3.0,4.99012436628784
763,CHEMBL5194593,N#Cc1ccc(-c2cccc3c2CC(CO)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)nc1,inactive,483.365,6.054380000000005,2.0,4.0,4.9714287473074625
765,CHEMBL5184053,CC1=C(C#N)C(=O)N(CCCO)C(=O)/C1=N\Nc1ccc(Br)cc1C(=O)O,inactive,435.2340000000001,1.5064799999999994,3.0,7.0,4.719194071606333
766,CHEMBL1479456,NC(=O)CN1C(=O)C(O)(CC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccccc21,inactive,394.38300000000015,1.1074000000000002,2.0,6.0,4.442853857681637
769,CHEMBL5206756,CNC(=O)Cn1c(=O)[nH]/c(=N\c2cc3cn(C)nc3cc2Cl)n(Cc2cc(F)c(F)c(F)c2)c1=O,active,507.8600000000002,1.3222000000000005,2.0,8.0,7.017728766960431
770,CHEMBL5208871,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,inactive,451.42100000000016,-1.0856000000000001,4.0,12.0,4.85078088734462
779,CHEMBL5180746,Cc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],active,465.4480000000002,-0.7771799999999982,4.0,12.0,6.465973893943865
780,CHEMBL5194209,CCc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],active,479.4750000000002,-0.5231999999999981,4.0,12.0,6.61261017366127
781,CHEMBL5174397,COc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],active,481.44700000000023,-1.0769999999999993,4.0,13.0,6.835647144215563
782,CHEMBL5180205,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc([N+](=O)[O-])c1,active,479.47500000000014,-0.3532999999999997,3.0,12.0,6.287350298372789
783,CHEMBL5188905,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,active,558.3710000000001,0.40920000000000023,3.0,12.0,7.096910013008056
784,CHEMBL5188698,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,active,493.5020000000002,-0.044879999999999365,3.0,12.0,7.42021640338319
785,CHEMBL5188649,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c([N+](=O)[O-])c1,active,509.5010000000002,-0.34469999999999934,3.0,13.0,7.356547323513812
787,CHEMBL5189696,N#Cc1cc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)ccc1F,active,449.42400000000015,-0.9830199999999993,4.0,11.0,6.046240308266771
789,CHEMBL5187401,COc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,active,461.4600000000002,-1.1135199999999987,4.0,12.0,6.289036881004725
790,CHEMBL5189150,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc(C#N)c1,active,459.4880000000001,-0.38981999999999895,3.0,11.0,6.017728766960431
791,CHEMBL5171003,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,active,489.5140000000002,-0.38121999999999967,3.0,12.0,7.721246399047171
792,CHEMBL5185094,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O,inactive,440.86900000000014,-0.3404000000000006,4.0,10.0,4.885389015767827
793,CHEMBL5185979,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)c(Cl)c2)[C@@H](O)[C@H]1O,active,475.3140000000002,0.31299999999999956,4.0,10.0,6.31695296176115
794,CHEMBL5170481,Cc1ccc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,active,454.8960000000002,-0.03197999999999901,4.0,10.0,6.46344155742847
795,CHEMBL5204579,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc(Cl)c1,active,468.9230000000001,0.39190000000000014,3.0,10.0,6.354577730650908
796,CHEMBL5177598,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Cl)c(Cl)c1,active,503.36800000000017,1.0453,3.0,10.0,7.0
797,CHEMBL5185064,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(C)c(Cl)c1,active,482.95000000000016,0.70032,3.0,10.0,7.251811972993799
